START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,START_TS,END_TS,duration_min,date,year,month,month_name,weekday,hour,day-night,MONTH,DAY
6/28/2016 23:34,6/28/2016 23:59,Business,Durham,Cary,9.9,Meeting,2016-06-28 23:34:00,2016-06-28 23:59:00,25.0,2016-06-28,2016,6,June,Tuesday,23,Night,June,Tues
6/28/2016 23:34,6/28/2016 23:59,Business,Durham,Cary,9.9,Meeting,2016-06-28 23:34:00,2016-06-28 23:59:00,25.0,2016-06-28,2016,6,June,Tuesday,23,Night,June,Tues
6/29/2016 20:11,6/29/2016 20:29,Business,Cary,Durham,10.4,Meeting,2016-06-29 20:11:00,2016-06-29 20:29:00,18.0,2016-06-29,2016,6,June,Wednesday,20,Night,June,Wed
6/29/2016 23:38,6/30/2016 0:00,Business,Durham,Cary,9.9,Meeting,2016-06-29 23:38:00,2016-06-30 00:00:00,22.0,2016-06-29,2016,6,June,Wednesday,23,Night,June,Wed
6/30/2016 20:09,6/30/2016 20:26,Business,Cary,Durham,9.9,Meeting,2016-06-30 20:09:00,2016-06-30 20:26:00,17.0,2016-06-30,2016,6,June,Thursday,20,Night,June,Thus
07-01-2016 00:00,07-01-2016 00:25,Business,Durham,Cary,9.9,Meeting,2016-07-01 00:00:00,2016-07-01 00:25:00,25.0,2016-07-01,2016,7,July,Friday,0,Morning,July,Fri
07-01-2016 09:34,07-01-2016 09:57,Business,Cary,Raleigh,13.3,Meeting,2016-07-01 09:34:00,2016-07-01 09:57:00,23.0,2016-07-01,2016,7,July,Friday,9,Morning,July,Fri
07-01-2016 12:36,07-01-2016 13:00,Business,Raleigh,Cary,11.3,Meeting,2016-07-01 12:36:00,2016-07-01 13:00:00,24.0,2016-07-01,2016,7,July,Friday,12,Afternoon,July,Fri
07-01-2016 20:06,07-01-2016 20:24,Business,Cary,Durham,10.5,Meeting,2016-07-01 20:06:00,2016-07-01 20:24:00,18.0,2016-07-01,2016,7,July,Friday,20,Night,July,Fri
07-01-2016 23:48,07-02-2016 00:09,Business,Durham,Cary,9.9,Meeting,2016-07-01 23:48:00,2016-07-02 00:09:00,21.0,2016-07-01,2016,7,July,Friday,23,Night,July,Fri
07-02-2016 20:18,07-02-2016 20:36,Business,Cary,Durham,10.1,Meeting,2016-07-02 20:18:00,2016-07-02 20:36:00,18.0,2016-07-02,2016,7,July,Saturday,20,Night,July,Sat
07-02-2016 23:48,07-03-2016 00:12,Business,Durham,Cary,9.9,Meeting,2016-07-02 23:48:00,2016-07-03 00:12:00,24.0,2016-07-02,2016,7,July,Saturday,23,Night,July,Sat
07-03-2016 00:28,07-03-2016 00:38,Business,Cary,Morrisville,3.1,Errand/Supplies,2016-07-03 00:28:00,2016-07-03 00:38:00,10.0,2016-07-03,2016,7,July,Sunday,0,Morning,July,Sun
07-03-2016 03:02,07-03-2016 03:08,Business,Morrisville,Cary,3.1,Errand/Supplies,2016-07-03 03:02:00,2016-07-03 03:08:00,6.0,2016-07-03,2016,7,July,Sunday,3,Morning,July,Sun
07-03-2016 20:00,07-03-2016 20:18,Business,Cary,Durham,9.9,Meeting,2016-07-03 20:00:00,2016-07-03 20:18:00,18.0,2016-07-03,2016,7,July,Sunday,20,Night,July,Sun
07-04-2016 00:32,07-04-2016 00:47,Business,Durham,Cary,9.9,Meeting,2016-07-04 00:32:00,2016-07-04 00:47:00,15.0,2016-07-04,2016,7,July,Monday,0,Morning,July,Mon
07-04-2016 17:31,07-04-2016 17:49,Business,Whitebridge,Summerwinds,8.8,Meeting,2016-07-04 17:31:00,2016-07-04 17:49:00,18.0,2016-07-04,2016,7,July,Monday,17,Evening,July,Mon
07-04-2016 18:23,07-04-2016 18:49,Business,Summerwinds,Whitebridge,8.7,Temporary Site,2016-07-04 18:23:00,2016-07-04 18:49:00,26.0,2016-07-04,2016,7,July,Monday,18,Evening,July,Mon
07-04-2016 20:00,07-04-2016 20:17,Business,Cary,Durham,11.8,Meeting,2016-07-04 20:00:00,2016-07-04 20:17:00,17.0,2016-07-04,2016,7,July,Monday,20,Night,July,Mon
07-05-2016 00:00,07-05-2016 00:05,Business,Parkwood,Parkwood,1.2,Errand/Supplies,2016-07-05 00:00:00,2016-07-05 00:05:00,5.0,2016-07-05,2016,7,July,Tuesday,0,Morning,July,Tues
07-05-2016 00:08,07-05-2016 00:28,Business,Durham,Cary,9.9,Meeting,2016-07-05 00:08:00,2016-07-05 00:28:00,20.0,2016-07-05,2016,7,July,Tuesday,0,Morning,July,Tues
07-05-2016 16:48,07-05-2016 16:52,Business,Whitebridge,Whitebridge,0.6,Errand/Supplies,2016-07-05 16:48:00,2016-07-05 16:52:00,4.0,2016-07-05,2016,7,July,Tuesday,16,Evening,July,Tues
07-06-2016 00:33,07-06-2016 00:53,Business,Morrisville,Cary,6.3,Meal/Entertain,2016-07-06 00:33:00,2016-07-06 00:53:00,20.0,2016-07-06,2016,7,July,Wednesday,0,Morning,July,Wed
07-06-2016 09:06,07-06-2016 09:25,Business,Cary,Durham,9.9,Meeting,2016-07-06 09:06:00,2016-07-06 09:25:00,19.0,2016-07-06,2016,7,July,Wednesday,9,Morning,July,Wed
07-06-2016 20:04,07-06-2016 20:14,Business,Cary,Morrisville,3.3,Meal/Entertain,2016-07-06 20:04:00,2016-07-06 20:14:00,10.0,2016-07-06,2016,7,July,Wednesday,20,Night,July,Wed
07-06-2016 23:46,07-06-2016 23:59,Business,Morrisville,Cary,3.1,Customer Visit,2016-07-06 23:46:00,2016-07-06 23:59:00,13.0,2016-07-06,2016,7,July,Wednesday,23,Night,July,Wed
07-07-2016 08:22,07-07-2016 08:50,Business,Cary,Morrisville,7.9,Temporary Site,2016-07-07 08:22:00,2016-07-07 08:50:00,28.0,2016-07-07,2016,7,July,Thursday,8,Morning,July,Thus
7/14/2016 16:03,7/14/2016 16:34,Business,Morrisville,Morrisville,11.8,Errand/Supplies,2016-07-14 16:03:00,2016-07-14 16:34:00,31.0,2016-07-14,2016,7,July,Thursday,16,Evening,July,Thus
7/16/2016 22:50,7/16/2016 23:03,Business,Banner Elk,Banner Elk,4.4,Errand/Supplies,2016-07-16 22:50:00,2016-07-16 23:03:00,13.0,2016-07-16,2016,7,July,Saturday,22,Night,July,Sat
7/17/2016 11:23,7/17/2016 11:50,Personal,Banner Elk,Boone,15.1,Charity ($),2016-07-17 11:23:00,2016-07-17 11:50:00,27.0,2016-07-17,2016,7,July,Sunday,11,Afternoon,July,Sun
7/17/2016 12:20,7/17/2016 15:25,Personal,Boone,Cary,180.2,Commute,2016-07-17 12:20:00,2016-07-17 15:25:00,185.0,2016-07-17,2016,7,July,Sunday,12,Afternoon,July,Sun
7/18/2016 10:37,7/18/2016 10:49,Personal,Cary,Morrisville,4.1,Moving,2016-07-18 10:37:00,2016-07-18 10:49:00,12.0,2016-07-18,2016,7,July,Monday,10,Morning,July,Mon
7/18/2016 10:54,7/18/2016 11:15,Personal,Morrisville,Cary,6.1,Moving,2016-07-18 10:54:00,2016-07-18 11:15:00,21.0,2016-07-18,2016,7,July,Monday,10,Morning,July,Mon
7/18/2016 11:25,7/18/2016 11:36,Personal,Northwoods,Preston,3.3,Moving,2016-07-18 11:25:00,2016-07-18 11:36:00,11.0,2016-07-18,2016,7,July,Monday,11,Afternoon,July,Mon
7/18/2016 11:40,7/18/2016 11:56,Personal,Preston,Whitebridge,4.7,Moving,2016-07-18 11:40:00,2016-07-18 11:56:00,16.0,2016-07-18,2016,7,July,Monday,11,Afternoon,July,Mon
7/18/2016 17:12,7/18/2016 17:33,Business,Cary,Apex,7.2,Meeting,2016-07-18 17:12:00,2016-07-18 17:33:00,21.0,2016-07-18,2016,7,July,Monday,17,Evening,July,Mon
7/18/2016 18:32,7/18/2016 18:47,Business,Apex,Cary,5.5,Meal/Entertain,2016-07-18 18:32:00,2016-07-18 18:47:00,15.0,2016-07-18,2016,7,July,Monday,18,Evening,July,Mon
7/18/2016 19:07,7/18/2016 19:14,Business,Cary,Morrisville,3.3,Meal/Entertain,2016-07-18 19:07:00,2016-07-18 19:14:00,7.0,2016-07-18,2016,7,July,Monday,19,Evening,July,Mon
7/18/2016 20:28,7/18/2016 20:32,Business,Hazelwood,Weston,0.9,Errand/Supplies,2016-07-18 20:28:00,2016-07-18 20:32:00,4.0,2016-07-18,2016,7,July,Monday,20,Night,July,Mon
7/18/2016 21:11,7/18/2016 21:19,Business,Morrisville,Cary,3.8,Meal/Entertain,2016-07-18 21:11:00,2016-07-18 21:19:00,8.0,2016-07-18,2016,7,July,Monday,21,Night,July,Mon
7/19/2016 10:35,7/19/2016 10:51,Business,Whitebridge,Stonewater,6.4,Customer Visit,2016-07-19 10:35:00,2016-07-19 10:51:00,16.0,2016-07-19,2016,7,July,Tuesday,10,Morning,July,Tues
7/19/2016 10:56,7/19/2016 11:11,Business,Stonewater,Lexington Park at Amberly,3.0,Meeting,2016-07-19 10:56:00,2016-07-19 11:11:00,15.0,2016-07-19,2016,7,July,Tuesday,10,Morning,July,Tues
7/19/2016 11:30,7/19/2016 12:00,Business,Lexington Park at Amberly,Whitebridge,8.7,Meal/Entertain,2016-07-19 11:30:00,2016-07-19 12:00:00,30.0,2016-07-19,2016,7,July,Tuesday,11,Afternoon,July,Tues
7/19/2016 17:14,7/19/2016 17:24,Business,Whitebridge,Chessington,3.9,Errand/Supplies,2016-07-19 17:14:00,2016-07-19 17:24:00,10.0,2016-07-19,2016,7,July,Tuesday,17,Evening,July,Tues
7/22/2016 13:21,7/22/2016 13:42,Business,Durham,Cary,9.9,Meeting,2016-07-22 13:21:00,2016-07-22 13:42:00,21.0,2016-07-22,2016,7,July,Friday,13,Afternoon,July,Fri
7/22/2016 14:27,7/22/2016 14:43,Business,Cary,Morrisville,6.1,Meal/Entertain,2016-07-22 14:27:00,2016-07-22 14:43:00,16.0,2016-07-22,2016,7,July,Friday,14,Afternoon,July,Fri
7/23/2016 20:17,7/23/2016 20:33,Business,Cary,Durham,10.4,Meeting,2016-07-23 20:17:00,2016-07-23 20:33:00,16.0,2016-07-23,2016,7,July,Saturday,20,Night,July,Sat
7/23/2016 23:18,7/23/2016 23:43,Business,Durham,Cary,9.9,Meeting,2016-07-23 23:18:00,2016-07-23 23:43:00,25.0,2016-07-23,2016,7,July,Saturday,23,Night,July,Sat
7/26/2016 20:52,7/26/2016 21:00,Business,Cary,Morrisville,2.5,Meal/Entertain,2016-07-26 20:52:00,2016-07-26 21:00:00,8.0,2016-07-26,2016,7,July,Tuesday,20,Night,July,Tues
7/26/2016 22:31,7/26/2016 22:39,Business,Morrisville,Cary,2.5,Meal/Entertain,2016-07-26 22:31:00,2016-07-26 22:39:00,8.0,2016-07-26,2016,7,July,Tuesday,22,Night,July,Tues
7/29/2016 17:27,7/29/2016 17:45,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,2016-07-29 17:27:00,2016-07-29 17:45:00,18.0,2016-07-29,2016,7,July,Friday,17,Evening,July,Fri
08-02-2016 08:11,08-02-2016 08:32,Business,Cary,Morrisville,8.4,Meeting,2016-08-02 08:11:00,2016-08-02 08:32:00,21.0,2016-08-02,2016,8,August,Tuesday,8,Morning,Aug,Tues
08-07-2016 17:28,08-07-2016 17:43,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,2016-08-07 17:28:00,2016-08-07 17:43:00,15.0,2016-08-07,2016,8,August,Sunday,17,Evening,Aug,Sun
08-07-2016 20:15,08-07-2016 20:23,Business,Morrisville,Cary,2.5,Meal/Entertain,2016-08-07 20:15:00,2016-08-07 20:23:00,8.0,2016-08-07,2016,8,August,Sunday,20,Night,Aug,Sun
08-08-2016 17:02,08-08-2016 17:13,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,2016-08-08 17:02:00,2016-08-08 17:13:00,11.0,2016-08-08,2016,8,August,Monday,17,Evening,Aug,Mon
08-08-2016 23:28,08-08-2016 23:37,Business,Morrisville,Cary,3.2,Customer Visit,2016-08-08 23:28:00,2016-08-08 23:37:00,9.0,2016-08-08,2016,8,August,Monday,23,Night,Aug,Mon
8/13/2016 15:35,8/13/2016 15:58,Business,Cary,Morrisville,8.4,Meeting,2016-08-13 15:35:00,2016-08-13 15:58:00,23.0,2016-08-13,2016,8,August,Saturday,15,Afternoon,Aug,Sat
8/15/2016 19:08,8/15/2016 20:30,Business,Unknown Location,Unknown Location,25.9,Temporary Site,2016-08-15 19:08:00,2016-08-15 20:30:00,82.0,2016-08-15,2016,8,August,Monday,19,Evening,Aug,Mon
8/16/2016 11:47,8/16/2016 12:03,Business,Islamabad,Unknown Location,5.7,Temporary Site,2016-08-16 11:47:00,2016-08-16 12:03:00,16.0,2016-08-16,2016,8,August,Tuesday,11,Afternoon,Aug,Tues
8/17/2016 18:38,8/17/2016 18:57,Business,Unknown Location,Unknown Location,7.7,Temporary Site,2016-08-17 18:38:00,2016-08-17 18:57:00,19.0,2016-08-17,2016,8,August,Wednesday,18,Evening,Aug,Wed
8/18/2016 18:40,8/18/2016 19:07,Business,Unknown Location,Unknown Location,7.6,Temporary Site,2016-08-18 18:40:00,2016-08-18 19:07:00,27.0,2016-08-18,2016,8,August,Thursday,18,Evening,Aug,Thus
8/21/2016 10:00,8/21/2016 10:29,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,2016-08-21 10:00:00,2016-08-21 10:29:00,29.0,2016-08-21,2016,8,August,Sunday,10,Morning,Aug,Sun
8/29/2016 14:49,8/29/2016 15:04,Business,Islamabad,Unknown Location,5.7,Temporary Site,2016-08-29 14:49:00,2016-08-29 15:04:00,15.0,2016-08-29,2016,8,August,Monday,14,Afternoon,Aug,Mon
10-09-2016 14:04,10-09-2016 14:23,Business,Unknown Location,Unknown Location,7.7,Temporary Site,2016-10-09 14:04:00,2016-10-09 14:23:00,19.0,2016-10-09,2016,10,October,Sunday,14,Afternoon,Oct,Sun
10-11-2016 01:27,10-11-2016 02:08,Business,Unknown Location,R?walpindi,17.1,Meeting,2016-10-11 01:27:00,2016-10-11 02:08:00,41.0,2016-10-11,2016,10,October,Tuesday,1,Morning,Oct,Tues
10/14/2016 23:54,10/15/2016 2:06,Business,Unknown Location,R?walpindi,17.0,Meeting,2016-10-14 23:54:00,2016-10-15 02:06:00,132.0,2016-10-14,2016,10,October,Friday,23,Night,Oct,Fri
10/16/2016 12:52,10/16/2016 13:11,Business,Cary,Durham,10.5,Meeting,2016-10-16 12:52:00,2016-10-16 13:11:00,19.0,2016-10-16,2016,10,October,Sunday,12,Afternoon,Oct,Sun
10/16/2016 19:27,10/16/2016 19:33,Business,Whitebridge,Parkway,2.1,Meeting,2016-10-16 19:27:00,2016-10-16 19:33:00,6.0,2016-10-16,2016,10,October,Sunday,19,Evening,Oct,Sun
10/16/2016 21:34,10/16/2016 21:41,Business,Morrisville,Cary,2.5,Meal/Entertain,2016-10-16 21:34:00,2016-10-16 21:41:00,7.0,2016-10-16,2016,10,October,Sunday,21,Night,Oct,Sun
10/18/2016 10:41,10/18/2016 11:09,Business,Cary,Morrisville,7.9,Temporary Site,2016-10-18 10:41:00,2016-10-18 11:09:00,28.0,2016-10-18,2016,10,October,Tuesday,10,Morning,Oct,Tues
10/23/2016 19:04,10/23/2016 19:14,Business,Cary,Morrisville,3.1,Meal/Entertain,2016-10-23 19:04:00,2016-10-23 19:14:00,10.0,2016-10-23,2016,10,October,Sunday,19,Evening,Oct,Sun
10/23/2016 21:10,10/23/2016 21:25,Business,Morrisville,Cary,3.1,Customer Visit,2016-10-23 21:10:00,2016-10-23 21:25:00,15.0,2016-10-23,2016,10,October,Sunday,21,Night,Oct,Sun
10/25/2016 20:00,10/25/2016 20:11,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,2016-10-25 20:00:00,2016-10-25 20:11:00,11.0,2016-10-25,2016,10,October,Tuesday,20,Night,Oct,Tues
10/25/2016 22:24,10/25/2016 22:45,Business,Parkway,Whitebridge,8.7,Errand/Supplies,2016-10-25 22:24:00,2016-10-25 22:45:00,21.0,2016-10-25,2016,10,October,Tuesday,22,Night,Oct,Tues
10/26/2016 19:25,10/26/2016 19:31,Business,Whitebridge,Parkway,2.1,Meeting,2016-10-26 19:25:00,2016-10-26 19:31:00,6.0,2016-10-26,2016,10,October,Wednesday,19,Evening,Oct,Wed
10/27/2016 18:51,10/27/2016 19:16,Business,Cary,Morrisville,8.4,Meeting,2016-10-27 18:51:00,2016-10-27 19:16:00,25.0,2016-10-27,2016,10,October,Thursday,18,Evening,Oct,Thus
10/28/2016 11:34,10/28/2016 11:52,Business,Cary,Durham,10.4,Meeting,2016-10-28 11:34:00,2016-10-28 11:52:00,18.0,2016-10-28,2016,10,October,Friday,11,Afternoon,Oct,Fri
10/28/2016 13:06,10/28/2016 13:36,Business,Durham,Cary,9.9,Meeting,2016-10-28 13:06:00,2016-10-28 13:36:00,30.0,2016-10-28,2016,10,October,Friday,13,Afternoon,Oct,Fri
10/28/2016 15:53,10/28/2016 17:59,Business,Cary,Winston Salem,107.0,Meeting,2016-10-28 15:53:00,2016-10-28 17:59:00,126.0,2016-10-28,2016,10,October,Friday,15,Afternoon,Oct,Fri
10/28/2016 18:13,10/28/2016 20:07,Business,Winston Salem,Asheville,133.6,Meeting,2016-10-28 18:13:00,2016-10-28 20:07:00,114.0,2016-10-28,2016,10,October,Friday,18,Evening,Oct,Fri
10/28/2016 20:13,10/28/2016 22:00,Business,Asheville,Topton,91.8,Meeting,2016-10-28 20:13:00,2016-10-28 22:00:00,107.0,2016-10-28,2016,10,October,Friday,20,Night,Oct,Fri
10/29/2016 15:22,10/29/2016 17:05,Business,Topton,Hayesville,40.7,Meeting,2016-10-29 15:22:00,2016-10-29 17:05:00,103.0,2016-10-29,2016,10,October,Saturday,15,Afternoon,Oct,Sat
10/31/2016 21:45,10/31/2016 22:10,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,2016-10-31 21:45:00,2016-10-31 22:10:00,25.0,2016-10-31,2016,10,October,Monday,21,Night,Oct,Mon
11-01-2016 20:41,11-01-2016 20:55,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,2016-11-01 20:41:00,2016-11-01 20:55:00,14.0,2016-11-01,2016,11,November,Tuesday,20,Night,Nov,Tues
11-02-2016 16:46,11-02-2016 17:11,Business,Cary,Morrisville,8.5,Meeting,2016-11-02 16:46:00,2016-11-02 17:11:00,25.0,2016-11-02,2016,11,November,Wednesday,16,Evening,Nov,Wed
11-03-2016 18:51,11-03-2016 19:08,Business,Cary,Morrisville,3.1,Meal/Entertain,2016-11-03 18:51:00,2016-11-03 19:08:00,17.0,2016-11-03,2016,11,November,Thursday,18,Evening,Nov,Thus
11-03-2016 22:46,11-03-2016 22:58,Business,Morrisville,Cary,3.1,Customer Visit,2016-11-03 22:46:00,2016-11-03 22:58:00,12.0,2016-11-03,2016,11,November,Thursday,22,Night,Nov,Thus
11-04-2016 10:02,11-04-2016 10:18,Business,Cary,Morrisville,7.9,Temporary Site,2016-11-04 10:02:00,2016-11-04 10:18:00,16.0,2016-11-04,2016,11,November,Friday,10,Morning,Nov,Fri
11-06-2016 16:05,11-06-2016 16:22,Business,Renaissance,Agnew,2.8,Meeting,2016-11-06 16:05:00,2016-11-06 16:22:00,17.0,2016-11-06,2016,11,November,Sunday,16,Evening,Nov,Sun
11-06-2016 16:27,11-06-2016 17:28,Business,Santa Clara,Berkeley,43.9,Customer Visit,2016-11-06 16:27:00,2016-11-06 17:28:00,61.0,2016-11-06,2016,11,November,Sunday,16,Evening,Nov,Sun
11-07-2016 12:28,11-07-2016 12:57,Business,Berkeley,San Francisco,11.8,Between Offices,2016-11-07 12:28:00,2016-11-07 12:57:00,29.0,2016-11-07,2016,11,November,Monday,12,Afternoon,Nov,Mon
11-07-2016 19:17,11-07-2016 19:57,Business,San Francisco,Berkeley,13.2,Between Offices,2016-11-07 19:17:00,2016-11-07 19:57:00,40.0,2016-11-07,2016,11,November,Monday,19,Evening,Nov,Mon
11-08-2016 10:29,11-08-2016 10:57,Business,Berkeley,San Francisco,12.2,Between Offices,2016-11-08 10:29:00,2016-11-08 10:57:00,28.0,2016-11-08,2016,11,November,Tuesday,10,Morning,Nov,Tues
11-08-2016 12:16,11-08-2016 12:49,Business,San Francisco,Berkeley,11.3,Meeting,2016-11-08 12:16:00,2016-11-08 12:49:00,33.0,2016-11-08,2016,11,November,Tuesday,12,Afternoon,Nov,Tues
11-09-2016 18:21,11-09-2016 18:35,Business,Ingleside,Potrero Flats,5.5,Meeting,2016-11-09 18:21:00,2016-11-09 18:35:00,14.0,2016-11-09,2016,11,November,Wednesday,18,Evening,Nov,Wed
11-09-2016 18:40,11-09-2016 19:17,Business,San Francisco,Oakland,12.7,Customer Visit,2016-11-09 18:40:00,2016-11-09 19:17:00,37.0,2016-11-09,2016,11,November,Wednesday,18,Evening,Nov,Wed
11-10-2016 09:46,11-10-2016 10:15,Business,Berkeley,San Francisco,12.6,Temporary Site,2016-11-10 09:46:00,2016-11-10 10:15:00,29.0,2016-11-10,2016,11,November,Thursday,9,Morning,Nov,Thus
11-10-2016 15:17,11-10-2016 15:22,Business,San Francisco,Oakland,9.9,Temporary Site,2016-11-10 15:17:00,2016-11-10 15:22:00,5.0,2016-11-10,2016,11,November,Thursday,15,Afternoon,Nov,Thus
11-10-2016 15:30,11-10-2016 15:53,Business,Oakland,Berkeley,6.0,Meeting,2016-11-10 15:30:00,2016-11-10 15:53:00,23.0,2016-11-10,2016,11,November,Thursday,15,Afternoon,Nov,Thus
11-11-2016 09:35,11-11-2016 10:23,Business,Berkeley,Menlo Park,45.9,Customer Visit,2016-11-11 09:35:00,2016-11-11 10:23:00,48.0,2016-11-11,2016,11,November,Friday,9,Morning,Nov,Fri
11-11-2016 14:39,11-11-2016 15:46,Business,Menlo Park,Berkeley,36.6,Customer Visit,2016-11-11 14:39:00,2016-11-11 15:46:00,67.0,2016-11-11,2016,11,November,Friday,14,Afternoon,Nov,Fri
11-12-2016 14:22,11-12-2016 14:53,Business,West Berkeley,South,5.9,Meeting,2016-11-12 14:22:00,2016-11-12 14:53:00,31.0,2016-11-12,2016,11,November,Saturday,14,Afternoon,Nov,Sat
11-12-2016 15:40,11-12-2016 15:59,Business,Emeryville,Berkeley,3.7,Errand/Supplies,2016-11-12 15:40:00,2016-11-12 15:59:00,19.0,2016-11-12,2016,11,November,Saturday,15,Afternoon,Nov,Sat
11/13/2016 12:22,11/13/2016 12:51,Business,West Berkeley,Southside,4.0,Meeting,2016-11-13 12:22:00,2016-11-13 12:51:00,29.0,2016-11-13,2016,11,November,Sunday,12,Afternoon,Nov,Sun
11/14/2016 11:24,11/14/2016 12:13,Business,Berkeley,Mountain View,44.6,Customer Visit,2016-11-14 11:24:00,2016-11-14 12:13:00,49.0,2016-11-14,2016,11,November,Monday,11,Afternoon,Nov,Mon
11/14/2016 13:40,11/14/2016 14:33,Business,Mountain View,Berkeley,43.6,Customer Visit,2016-11-14 13:40:00,2016-11-14 14:33:00,53.0,2016-11-14,2016,11,November,Monday,13,Afternoon,Nov,Mon
11/14/2016 20:19,11/14/2016 20:30,Business,Emeryville,Berkeley,3.7,Errand/Supplies,2016-11-14 20:19:00,2016-11-14 20:30:00,11.0,2016-11-14,2016,11,November,Monday,20,Night,Nov,Mon
11/15/2016 14:09,11/15/2016 14:26,Business,Oakland,San Francisco,9.7,Temporary Site,2016-11-15 14:09:00,2016-11-15 14:26:00,17.0,2016-11-15,2016,11,November,Tuesday,14,Afternoon,Nov,Tues
11/15/2016 20:44,11/15/2016 21:00,Business,San Francisco,Berkeley,11.8,Temporary Site,2016-11-15 20:44:00,2016-11-15 21:00:00,16.0,2016-11-15,2016,11,November,Tuesday,20,Night,Nov,Tues
11/16/2016 20:21,11/16/2016 20:27,Business,Berkeley,El Cerrito,2.3,Temporary Site,2016-11-16 20:21:00,2016-11-16 20:27:00,6.0,2016-11-16,2016,11,November,Wednesday,20,Night,Nov,Wed
11/16/2016 22:52,11/16/2016 23:02,Business,El Cerrito,Berkeley,3.1,Meal/Entertain,2016-11-16 22:52:00,2016-11-16 23:02:00,10.0,2016-11-16,2016,11,November,Wednesday,22,Night,Nov,Wed
11/17/2016 10:13,11/17/2016 10:44,Business,Berkeley,Oakland,16.3,Customer Visit,2016-11-17 10:13:00,2016-11-17 10:44:00,31.0,2016-11-17,2016,11,November,Thursday,10,Morning,Nov,Thus
11/18/2016 20:09,11/18/2016 20:19,Business,Cary,Morrisville,3.1,Meal/Entertain,2016-11-18 20:09:00,2016-11-18 20:19:00,10.0,2016-11-18,2016,11,November,Friday,20,Night,Nov,Fri
11/18/2016 21:23,11/18/2016 21:34,Business,Morrisville,Cary,5.2,Meal/Entertain,2016-11-18 21:23:00,2016-11-18 21:34:00,11.0,2016-11-18,2016,11,November,Friday,21,Night,Nov,Fri
11/18/2016 21:56,11/18/2016 22:21,Business,Krendle Woods,Whitebridge,6.1,Meeting,2016-11-18 21:56:00,2016-11-18 22:21:00,25.0,2016-11-18,2016,11,November,Friday,21,Night,Nov,Fri
11/19/2016 13:51,11/19/2016 14:10,Business,Cary,Durham,10.3,Meeting,2016-11-19 13:51:00,2016-11-19 14:10:00,19.0,2016-11-19,2016,11,November,Saturday,13,Afternoon,Nov,Sat
11/19/2016 14:30,11/19/2016 14:51,Business,Durham,Cary,10.5,Meeting,2016-11-19 14:30:00,2016-11-19 14:51:00,21.0,2016-11-19,2016,11,November,Saturday,14,Afternoon,Nov,Sat
11/19/2016 17:41,11/19/2016 17:54,Business,Cary,Apex,5.4,Errand/Supplies,2016-11-19 17:41:00,2016-11-19 17:54:00,13.0,2016-11-19,2016,11,November,Saturday,17,Evening,Nov,Sat
11/19/2016 21:14,11/19/2016 21:35,Business,Apex,Cary,5.4,Customer Visit,2016-11-19 21:14:00,2016-11-19 21:35:00,21.0,2016-11-19,2016,11,November,Saturday,21,Night,Nov,Sat
11/20/2016 10:27,11/20/2016 11:32,Business,Cary,Cary,39.2,Between Offices,2016-11-20 10:27:00,2016-11-20 11:32:00,65.0,2016-11-20,2016,11,November,Sunday,10,Morning,Nov,Sun
11/20/2016 11:58,11/20/2016 12:28,Business,Cary,Cary,6.4,Customer Visit,2016-11-20 11:58:00,2016-11-20 12:28:00,30.0,2016-11-20,2016,11,November,Sunday,11,Afternoon,Nov,Sun
11/20/2016 14:58,11/20/2016 15:07,Business,Cary,Cary,2.7,Meeting,2016-11-20 14:58:00,2016-11-20 15:07:00,9.0,2016-11-20,2016,11,November,Sunday,14,Afternoon,Nov,Sun
11/20/2016 17:45,11/20/2016 18:37,Business,Cary,Cary,18.5,Errand/Supplies,2016-11-20 17:45:00,2016-11-20 18:37:00,52.0,2016-11-20,2016,11,November,Sunday,17,Evening,Nov,Sun
11/21/2016 13:37,11/21/2016 13:49,Business,Cary,Cary,2.5,Meal/Entertain,2016-11-21 13:37:00,2016-11-21 13:49:00,12.0,2016-11-21,2016,11,November,Monday,13,Afternoon,Nov,Mon
11/21/2016 14:34,11/21/2016 14:44,Business,Cary,Cary,2.1,Meal/Entertain,2016-11-21 14:34:00,2016-11-21 14:44:00,10.0,2016-11-21,2016,11,November,Monday,14,Afternoon,Nov,Mon
11/21/2016 17:50,11/21/2016 18:04,Business,Cary,Unknown Location,6.7,Errand/Supplies,2016-11-21 17:50:00,2016-11-21 18:04:00,14.0,2016-11-21,2016,11,November,Monday,17,Evening,Nov,Mon
11/21/2016 18:18,11/21/2016 18:27,Business,Unknown Location,Morrisville,3.5,Meal/Entertain,2016-11-21 18:18:00,2016-11-21 18:27:00,9.0,2016-11-21,2016,11,November,Monday,18,Evening,Nov,Mon
